workload_name,ratio_p,ratio_d,arrival_rate,kv_transfer_ms,num_requests,avg_ttft_ms,p95_ttft_ms,p99_ttft_ms,avg_tpot_ms,p95_tpot_ms,p99_tpot_ms,avg_total_latency_ms,p95_total_latency_ms,throughput_req_s,throughput_tok_s,goodput_req_s,prefill_util,decode_util,avg_prefill_queue_wait_ms,avg_decode_queue_wait_ms,data_source
mixed_50p50d,1,7,2.0,50.0,200,20854.384139837337,41347.33200945243,43602.3692494027,23.243960196978765,23.886028854619887,23.886028854619887,25837.691519463082,46986.851910763544,1.324489527311138,288.2089211429036,0.19205098146011498,0.3394858606509415,0.9429054908123712,385.13218756069034,20162.937460051005,simulated
mixed_50p50d,1,7,4.0,0.0,200,43723.660334961685,83968.89159168307,87763.70507421474,23.243960196978765,23.886028854619887,23.886028854619887,48706.96771458743,89718.88618107235,1.3453450900996051,292.7470916056741,0.0538138036039842,0.3448314436371475,0.9577525879480878,4251.554959539862,39215.79088319618,simulated
mixed_50p50d,1,7,4.0,5.0,200,43728.66033496169,83973.8915916831,87768.70507421473,23.243960196978765,23.886028854619887,23.886028854619887,48711.96771458743,89723.88618107236,1.3452998427861498,292.7372457902662,0.05381199371144599,0.3448198460949746,0.9577203763379377,4251.554959539862,39215.790883196176,simulated
mixed_50p50d,1,7,4.0,20.0,200,43743.66033496169,83988.89159168309,87783.70507421474,23.243960196978765,23.886028854619887,23.886028854619887,48726.96771458743,89738.88618107236,1.3451641191053034,292.707712317314,0.05380656476421213,0.3447850581486355,0.957623754506459,4251.554959539862,39215.790883196176,simulated
mixed_50p50d,1,7,4.0,50.0,200,43773.66033496169,84018.89159168309,87813.70507421474,23.243960196978765,23.886028854619887,23.886028854619887,48756.96771458743,89768.88618107236,1.344892753883818,292.64866324511877,0.05379571015535272,0.3447155033096828,0.9574305693192017,4251.554959539862,39215.79088319618,simulated
mixed_50p50d,1,7,8.0,0.0,200,56084.4664212088,106490.24718638301,111913.81756680223,23.243960196978765,23.886028854619887,23.886028854619887,61067.77380083454,112553.16477979119,1.348958383112369,293.53334416525155,0.05395833532449477,0.34575758300097664,0.9603248950531245,12844.78599057311,42983.36593841004,simulated
mixed_50p50d,1,7,8.0,5.0,200,56089.4664212088,106495.24718638301,111918.81756680223,23.243960196978765,23.886028854619887,23.886028854619887,61072.77380083454,112558.16477979117,1.3489128924285108,293.52344539244393,0.053956515697140425,0.3457459230794425,0.9602925101873281,12844.78599057311,42983.36593841004,simulated
mixed_50p50d,1,7,8.0,20.0,200,56104.4664212088,106510.247186383,111933.81756680224,23.243960196978765,23.886028854619887,23.886028854619887,61087.77380083454,112573.16477979119,1.348776438783965,293.49375307939073,0.053951057551358594,0.34571094803282837,0.960195368693922,12844.78599057311,42983.365938410054,simulated
mixed_50p50d,1,7,8.0,50.0,200,56134.4664212088,106540.247186383,111963.81756680222,23.243960196978765,23.886028854619887,23.886028854619887,61117.77380083454,112603.16477979117,1.3485036142985776,293.4343864713705,0.053940144571943106,0.34564101916338963,0.9600011446551545,12844.78599057311,42983.36593841004,simulated
mixed_50p50d,2,6,0.5,0.0,200,346.60243506131434,868.1251460807784,2304.889092996239,23.243960196978765,23.886028854619887,23.886028854619887,5329.909814687052,11760.883762594347,0.49071303796307464,106.77915706076503,0.48089877720381313,0.06288843157700505,0.4075623172266591,0.0,90.28794283566596,simulated
mixed_50p50d,2,6,0.5,5.0,200,351.6024350613103,873.1251460807739,2309.8890929962345,23.243960196978765,23.886028854619887,23.886028854619887,5334.909814687047,11765.883762594342,0.4907070180547851,106.77784712872125,0.48089287769368944,0.06288766008213681,0.40755731738442513,0.0,90.28794283566596,simulated
mixed_50p50d,2,6,0.5,20.0,200,366.6024350613114,888.1251460807603,2324.8890929962495,23.243960196978765,23.886028854619887,23.886028854619887,5349.909814687049,11780.883762594329,0.49068895921608746,106.77391752542063,0.47842173523568526,0.06288534571110133,0.4075423185937335,0.0,90.28794283566596,simulated
mixed_50p50d,2,6,0.5,50.0,200,396.602435061322,918.1251460807898,2354.889092996251,23.243960196978765,23.886028854619887,23.886028854619887,5379.909814687059,11810.883762594358,0.49065284552597127,106.76605918645136,0.478386524387822,0.06288071748002906,0.40751232432399,0.0,90.28794283566596,simulated
mixed_50p50d,2,6,1.0,0.0,200,2144.8254007940086,7876.749316018591,8504.779618302793,23.243960196978765,23.886028854619887,23.886028854619887,7128.132780419747,14232.36686646493,0.9539002399794755,207.56869221953386,0.5484926379881984,0.12224922782213102,0.792263017552747,2.3887086421153647,1886.1221999262461,simulated
mixed_50p50d,2,6,1.0,5.0,200,2149.8254007940063,7881.749316018588,8509.779618302788,23.243960196978765,23.886028854619887,23.886028854619887,7133.132780419744,14237.366866464927,0.9538774923802532,207.56374234194308,0.5484795581186456,0.12224631255245902,0.7922441245062349,2.3887086421153647,1886.1221999262468,simulated
mixed_50p50d,2,6,1.0,20.0,200,2164.825400794012,7896.749316018588,8524.779618302788,23.243960196978765,23.886028854619887,23.886028854619887,7148.132780419751,14252.366866464927,0.9538092560916474,207.54889412554246,0.5341331834113225,0.12223756757762634,0.7921874507728068,2.3887086421153647,1886.1221999262468,simulated
mixed_50p50d,2,6,1.0,50.0,200,2194.825400794012,7926.749316018588,8554.779618302775,23.243960196978765,23.886028854619887,23.886028854619887,7178.13278041975,14282.366866464929,0.9536728127982279,207.51920406489438,0.5292884111030165,0.12222008138089113,0.7920741276276406,2.3887086421153647,1886.1221999262466,simulated
mixed_50p50d,2,6,2.0,0.0,200,31207.75406803312,61716.721635625756,64723.727482340146,23.243960196978765,23.886028854619887,23.886028854619887,36191.06144765885,67704.88503712164,1.1617072961674146,252.78750764602944,0.0871280472125561,0.1488812078659901,0.9648574236593568,23.88851276379402,30927.55106304367,simulated
mixed_50p50d,2,6,2.0,5.0,200,31212.754068033108,61721.72163562575,64728.72748234017,23.243960196978765,23.886028854619887,23.886028854619887,36196.061447658845,67709.88503712164,1.161673558051211,252.7801662319435,0.08712551685384082,0.14887688408192837,0.9648294024254479,23.88851276379402,30927.55106304367,simulated
